order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,category,sub-category,product_name,sales,quantity,discount,profit
Ca-222578,2025-01-15,2025-04-11,Standard Class,Cust-4605,Aaron Castro,Corporate,East,Furniture,Chairs,Optional Human-Resource Methodology,3119.94,2,0.35,526.99
Ca-532263,2024-08-09,2025-04-14,Standard Class,Cust-4957,John Marks,Consumer,West,Technology,Machines,Open-Source Bandwidth-Monitored Artificial Intelligence,2412.12,5,0.01,550.53
Ca-522875,2024-06-09,2025-04-12,Second Class,Cust-5946,Breanna Hanson,Consumer,West,Technology,Copiers,Business-Focused National Interface,3810.75,2,0.03,123.29
Ca-594934,2023-10-19,2025-05-06,First Class,Cust-1558,Michael Walker,Consumer,West,Technology,Accessories,Intuitive 6Thgeneration Support,7.37,4,0.15,405.61
Ca-499190,2024-06-13,2025-04-14,Standard Class,Cust-9291,Lucas Burnett,Corporate,East,Technology,Copiers,Public-Key Mission-Critical Artificial Intelligence,3304.07,4,0.02,798.4
Ca-278923,2023-06-22,2025-04-16,Standard Class,Cust-6071,Christopher Bradley,Consumer,South,Office Supplies,Labels,Vision-Oriented Modular Matrices,932.46,7,0.15,477.55
Ca-173288,2024-08-20,2025-05-07,Second Class,Cust-3748,Katelyn Watson,Corporate,South,Furniture,Furnishings,Persistent Context-Sensitive Secured Line,4219.88,7,0.02,111.83
Ca-916188,2024-03-19,2025-04-11,Standard Class,Cust-8574,Jason Smith,Home Office,Central,Technology,Accessories,Total Exuding Focus Group,2072.62,6,0.12,-54.96
Ca-684572,2023-10-14,2025-05-08,Second Class,Cust-9235,Terrence Chase,Corporate,West,Office Supplies,Labels,Pre-Emptive Responsive Product,1701.29,10,0.2,-14.26
Ca-308726,2023-07-31,2025-04-18,Same Day,Cust-2364,Beth Thomas,Consumer,East,Furniture,Bookcases,Upgradable Value-Added Utilization,1931.43,4,0.15,57.33
Ca-582205,2024-01-14,2025-04-16,Second Class,Cust-5314,Robert Bennett,Consumer,East,Office Supplies,Storage,Organic Solution-Oriented Orchestration,4196.03,6,0.32,988.0
Ca-368579,2024-09-15,2025-04-25,First Class,Cust-9866,Jonathan Finley,Home Office,South,Office Supplies,Storage,Pre-Emptive 24/7 Paradigm,329.62,5,0.36,920.64
Ca-177332,2024-09-10,2025-04-14,Same Day,Cust-4466,Leslie Jones,Home Office,West,Office Supplies,Binders,Multi-Channeled Incremental Utilization,4835.9,7,0.4,525.33
Ca-448296,2023-10-03,2025-04-22,Same Day,Cust-5467,David Sanchez,Corporate,West,Office Supplies,Labels,Fundamental 24Hour Benchmark,2861.18,5,0.24,267.34
Ca-462497,2024-12-28,2025-04-12,Second Class,Cust-8175,Gary Pratt,Home Office,Central,Office Supplies,Binders,Centralized Web-Enabled Throughput,899.12,2,0.48,163.05
Ca-988473,2024-03-20,2025-05-06,First Class,Cust-3816,Chelsea Harper,Consumer,South,Furniture,Tables,Realigned Local Project,1725.38,4,0.07,52.81
Ca-377808,2023-12-08,2025-04-23,Standard Class,Cust-6787,Lisa Jackson,Home Office,East,Technology,Accessories,Reactive 5Thgeneration Groupware,4060.04,9,0.21,978.85
Ca-240399,2023-05-29,2025-04-22,Standard Class,Cust-2530,Benjamin Riddle,Corporate,West,Furniture,Chairs,Persevering Zero Administration Graphic Interface,2969.74,9,0.15,813.15
Ca-560496,2023-09-17,2025-04-16,Standard Class,Cust-1134,Amy Williamson,Corporate,East,Office Supplies,Labels,Persistent Didactic Attitude,684.3,4,0.22,515.26
Ca-388281,2023-05-22,2025-04-25,First Class,Cust-2198,Anita Waters,Corporate,Central,Furniture,Bookcases,Adaptive Radical Infrastructure,1912.23,3,0.3,896.47
Ca-974020,2024-04-02,2025-04-18,Second Class,Cust-1153,Joshua Wilson,Corporate,South,Office Supplies,Art,Ameliorated Mobile Intranet,977.66,5,0.48,-33.13
Ca-307223,2024-08-10,2025-04-13,First Class,Cust-5174,Nancy Perez,Home Office,South,Office Supplies,Binders,Extended Static Contingency,3241.45,10,0.04,465.38
Ca-765304,2023-11-05,2025-04-19,Second Class,Cust-5773,Michael Bautista Dds,Home Office,South,Technology,Computers,Progressive Grid-Enabled Functionalities,517.02,10,0.45,734.55
Ca-926555,2025-02-03,2025-04-12,Second Class,Cust-9289,Brandon Roman,Corporate,East,Technology,Phones,Streamlined Explicit Artificial Intelligence,660.0,7,0.04,620.07
Ca-166499,2023-12-19,2025-04-24,Same Day,Cust-1309,Norma Scott,Consumer,East,Technology,Accessories,Profit-Focused Scalable Hardware,2059.9,7,0.07,134.98
Ca-408992,2023-12-18,2025-04-10,First Class,Cust-6409,Allison Harrison,Home Office,West,Office Supplies,Labels,Right-Sized Motivating Model,48.92,8,0.39,33.32
Ca-403372,2025-03-27,2025-04-25,Standard Class,Cust-1447,Dr. Kimberly Mendoza,Corporate,East,Technology,Computers,Horizontal Bandwidth-Monitored Middleware,3164.8,5,0.09,510.05
Ca-831853,2023-11-27,2025-04-12,First Class,Cust-2140,Mark Williams,Consumer,East,Technology,Accessories,Open-Source Dedicated Infrastructure,4867.06,5,0.11,164.2
Ca-364808,2024-08-15,2025-04-20,Same Day,Cust-4868,Kimberly Terry,Corporate,East,Technology,Machines,Switchable Modular Interface,4746.16,4,0.42,-22.97
Ca-714585,2023-10-11,2025-04-25,Same Day,Cust-3355,Jerry Hunter,Home Office,South,Office Supplies,Labels,Expanded Stable Process Improvement,725.91,5,0.35,236.33
Ca-727862,2025-03-15,2025-04-14,Second Class,Cust-7720,Cassandra Johnson,Consumer,West,Furniture,Chairs,Organic Even-Keeled Customer Loyalty,4263.26,7,0.42,837.42
Ca-265525,2023-11-08,2025-04-24,Standard Class,Cust-1831,Tara Sweeney,Consumer,Central,Furniture,Chairs,Multi-Channeled Multi-Tasking Synergy,1558.07,2,0.29,952.21
Ca-959094,2024-05-10,2025-04-18,Same Day,Cust-8619,Nicole Hill,Consumer,South,Furniture,Tables,Reduced Coherent Framework,1116.36,2,0.16,75.28
Ca-966976,2024-09-23,2025-04-19,Standard Class,Cust-1025,Todd Yang,Home Office,Central,Furniture,Tables,Public-Key Optimal Benchmark,1911.83,3,0.06,541.76
Ca-164521,2023-08-07,2025-05-06,Standard Class,Cust-3695,Steve Peterson,Corporate,West,Office Supplies,Storage,Compatible Zero Tolerance Product,2243.53,4,0.34,369.12
Ca-913204,2024-07-04,2025-04-23,Standard Class,Cust-8284,Laura Holmes,Home Office,South,Technology,Copiers,Reactive Demand-Driven Info-Mediaries,2233.05,8,0.33,694.24
Ca-878612,2025-02-08,2025-04-19,First Class,Cust-9630,Regina Jones,Corporate,West,Technology,Copiers,Configurable Clear-Thinking Framework,2132.85,8,0.14,207.0
Ca-179155,2023-09-12,2025-05-01,Standard Class,Cust-6313,Scott Baker,Corporate,Central,Technology,Copiers,Grass-Roots Maximized Functionalities,920.72,3,0.24,534.22
Ca-878363,2024-11-01,2025-04-09,Second Class,Cust-6470,Brenda Villegas,Corporate,Central,Technology,Phones,Upgradable Mobile Leverage,579.69,4,0.29,146.88
Ca-846819,2024-11-06,2025-05-01,Same Day,Cust-3510,Deanna Rodriguez,Corporate,South,Technology,Phones,Multi-Tiered Even-Keeled Solution,2559.57,7,0.04,6.24
Ca-989931,2024-01-27,2025-04-26,Same Day,Cust-2837,Angela Hill,Consumer,East,Furniture,Bookcases,Streamlined Holistic Encryption,830.02,2,0.14,-82.63
Ca-511990,2023-08-27,2025-04-27,Standard Class,Cust-7757,Phillip Sanders,Corporate,East,Technology,Phones,Cross-Group Cohesive Leverage,608.25,7,0.24,118.28
Ca-147100,2024-10-06,2025-04-15,Standard Class,Cust-3224,Betty Miller,Corporate,Central,Technology,Machines,Enterprise-Wide Multi-State Interface,2213.26,1,0.18,-1.03
Ca-959077,2024-07-05,2025-04-25,First Class,Cust-9016,Theodore Robertson,Corporate,East,Technology,Accessories,Compatible Intangible Info-Mediaries,70.55,1,0.04,272.57
Ca-298307,2024-02-02,2025-04-18,Standard Class,Cust-8797,Alice Kirby,Corporate,West,Office Supplies,Art,Secured Optimizing Graphical User Interface,3681.43,5,0.06,586.8
Ca-193524,2024-01-07,2025-04-16,First Class,Cust-6548,Bradley Heath,Corporate,West,Office Supplies,Paper,Quality-Focused Non-Volatile Implementation,955.19,1,0.18,3.76
Ca-578516,2023-11-29,2025-04-24,Same Day,Cust-3792,Dr. Brenda Young,Home Office,Central,Furniture,Bookcases,Exclusive User-Facing Moratorium,2962.9,9,0.01,393.71
Ca-607038,2024-10-19,2025-04-12,Second Class,Cust-8018,Michael Krueger,Home Office,West,Office Supplies,Labels,Public-Key Didactic Migration,118.17,7,0.14,285.27
Ca-461678,2024-07-01,2025-04-30,Standard Class,Cust-4126,Nicholas Miller,Home Office,East,Office Supplies,Labels,Triple-Buffered Encompassing Functionalities,3800.11,4,0.3,322.12
Ca-519332,2024-01-03,2025-04-20,First Class,Cust-4858,Amy Cummings,Consumer,South,Technology,Phones,Reduced Fault-Tolerant Initiative,4444.72,3,0.4,555.13
Ca-816293,2023-06-05,2025-05-04,Second Class,Cust-5271,Cody Murray,Corporate,East,Office Supplies,Storage,Monitored Explicit Access,4258.94,4,0.04,986.79
Ca-655061,2023-08-05,2025-04-09,First Class,Cust-1550,Sara Simmons,Consumer,South,Technology,Accessories,Customer-Focused Leadingedge Strategy,4135.47,4,0.34,784.84
Ca-901002,2023-08-17,2025-04-21,First Class,Cust-9391,Meagan Roach Md,Home Office,Central,Furniture,Tables,Expanded Full-Range Knowledgebase,1071.93,8,0.18,439.87
Ca-900814,2025-01-28,2025-05-07,Same Day,Cust-3284,Laura Barnes,Consumer,South,Technology,Machines,Focused Heuristic Architecture,3331.81,10,0.09,683.54
Ca-710073,2024-10-31,2025-04-24,Same Day,Cust-4268,Angel Alvarado,Corporate,West,Furniture,Furnishings,Diverse Demand-Driven Paradigm,4339.92,2,0.26,235.73
Ca-666682,2024-11-24,2025-04-28,Second Class,Cust-9488,David Hill,Corporate,East,Technology,Computers,Networked Bifurcated Moratorium,3615.94,3,0.19,655.42
Ca-402095,2023-06-03,2025-04-21,First Class,Cust-3720,Anthony Jones,Corporate,Central,Technology,Accessories,Object-Based Cohesive Definition,3896.08,10,0.19,755.73
Ca-868306,2023-05-08,2025-05-07,Same Day,Cust-5415,Angela Parker,Consumer,East,Office Supplies,Binders,Triple-Buffered Client-Server Approach,248.54,8,0.27,905.44
Ca-323563,2024-12-23,2025-04-18,Same Day,Cust-6740,Robin Frazier,Consumer,South,Office Supplies,Labels,Centralized Fault-Tolerant Collaboration,4465.22,9,0.17,194.4
Ca-749708,2023-06-23,2025-04-23,Standard Class,Cust-6837,Jeffrey Glover,Home Office,South,Technology,Accessories,Face-To-Face Systemic Superstructure,646.14,3,0.1,298.41
Ca-809617,2023-05-13,2025-05-07,Standard Class,Cust-3376,William Lane,Home Office,West,Office Supplies,Binders,Exclusive Intermediate Product,988.72,7,0.1,-76.93
Ca-174669,2024-03-18,2025-04-13,First Class,Cust-6295,Aaron Schultz,Consumer,Central,Office Supplies,Binders,Compatible Cohesive Capability,678.95,7,0.4,226.3
Ca-364251,2023-09-04,2025-05-07,Standard Class,Cust-2874,Kristopher Barnes,Corporate,East,Office Supplies,Paper,Enhanced Non-Volatile Archive,3978.17,5,0.5,-31.76
Ca-843168,2024-12-07,2025-04-20,Same Day,Cust-4993,Kenneth Lamb,Corporate,Central,Office Supplies,Binders,Extended Secondary Firmware,1074.94,3,0.5,803.82
Ca-840483,2024-06-08,2025-04-11,Second Class,Cust-7150,Timothy Williams,Corporate,West,Office Supplies,Binders,Inverse National Hierarchy,1070.32,10,0.32,181.26
Ca-280194,2023-05-28,2025-04-28,Standard Class,Cust-1025,William Vincent,Home Office,West,Office Supplies,Storage,Cloned Mission-Critical Projection,1812.82,1,0.01,240.56
Ca-835634,2023-04-18,2025-04-11,Standard Class,Cust-4940,Joel Sims,Corporate,Central,Technology,Copiers,Reduced High-Level Graphical User Interface,3874.58,2,0.21,962.98
Ca-175160,2024-02-19,2025-04-22,Same Day,Cust-9376,Douglas Holloway,Home Office,South,Technology,Copiers,Automated 3Rdgeneration Budgetary Management,1448.46,4,0.35,100.49
Ca-827784,2023-06-25,2025-04-19,Standard Class,Cust-9177,Shannon Vazquez,Consumer,East,Office Supplies,Labels,Versatile 6Thgeneration Hierarchy,1017.41,7,0.32,180.69
Ca-822925,2023-10-23,2025-04-29,Standard Class,Cust-7031,Lynn Murphy,Corporate,South,Office Supplies,Art,Integrated Local Implementation,4699.91,3,0.12,627.12
Ca-895038,2024-12-23,2025-04-21,Second Class,Cust-7107,Alex Thompson,Home Office,West,Office Supplies,Storage,Virtual Client-Server Software,997.98,1,0.08,63.56
Ca-136512,2025-01-05,2025-05-07,Same Day,Cust-5584,Shannon Diaz,Consumer,South,Office Supplies,Art,Streamlined Upward-Trending Middleware,4029.04,5,0.23,117.51
Ca-517073,2024-02-10,2025-04-20,Second Class,Cust-2335,Elizabeth Morris,Consumer,West,Furniture,Bookcases,Self-Enabling Well-Modulated Capability,2241.67,8,0.49,577.17
Ca-435127,2025-01-31,2025-04-28,Standard Class,Cust-4462,Dan Jones,Consumer,Central,Furniture,Tables,Profound Modular Instruction Set,4602.06,9,0.1,208.3
Ca-941996,2024-03-19,2025-04-14,Second Class,Cust-9397,Mary Cole,Corporate,Central,Furniture,Chairs,Customizable Full-Range Frame,4775.18,10,0.4,811.07
Ca-651010,2023-09-04,2025-04-25,Second Class,Cust-5107,Mr. Andrew Francis,Corporate,West,Office Supplies,Binders,Digitized Client-Server Installation,2677.23,2,0.32,388.81
Ca-908458,2024-03-26,2025-04-20,Second Class,Cust-9884,Jacob Cochran,Home Office,East,Furniture,Tables,Team-Oriented Optimizing Protocol,3819.46,2,0.1,938.42
Ca-800039,2024-07-22,2025-04-11,Second Class,Cust-5981,Kathryn Castillo,Corporate,East,Technology,Computers,Advanced Transitional Database,3713.0,8,0.1,452.18
Ca-825850,2023-05-18,2025-05-03,Second Class,Cust-8865,Derrick Castro,Consumer,West,Office Supplies,Paper,Synergistic Object-Oriented Open System,3371.64,10,0.31,401.25
Ca-859125,2023-05-06,2025-04-19,First Class,Cust-4042,Sonya Smith,Consumer,Central,Furniture,Furnishings,Ergonomic Attitude-Oriented Projection,1338.32,8,0.34,382.46
Ca-773110,2025-01-30,2025-04-28,Standard Class,Cust-3420,Holly Torres,Consumer,West,Technology,Accessories,Reverse-Engineered Client-Server Intranet,1025.31,7,0.45,931.6
Ca-469442,2024-06-09,2025-05-06,Standard Class,Cust-7822,John Harvey,Consumer,South,Technology,Phones,Focused Stable Secured Line,913.89,5,0.33,297.44
Ca-849346,2023-04-30,2025-04-16,Standard Class,Cust-7712,Brian West,Home Office,West,Technology,Accessories,Synergized Web-Enabled Secured Line,1058.65,7,0.14,684.94
Ca-614069,2024-09-14,2025-04-11,First Class,Cust-1977,Julie Hoover,Corporate,Central,Office Supplies,Art,Visionary Stable Installation,2320.83,1,0.09,230.79
Ca-970329,2024-12-21,2025-04-20,Second Class,Cust-4519,Lori Hill,Corporate,South,Office Supplies,Binders,Monitored Value-Added Ability,4168.97,1,0.32,248.37
Ca-154066,2025-03-14,2025-04-25,Same Day,Cust-2694,Marissa Carpenter,Home Office,Central,Office Supplies,Labels,Right-Sized Bi-Directional Workforce,3470.21,6,0.19,125.28
Ca-997238,2024-09-13,2025-04-26,Standard Class,Cust-6555,Erin Gilbert,Corporate,East,Office Supplies,Labels,Polarized Intangible Frame,2806.96,3,0.01,925.64
Ca-510154,2024-04-09,2025-05-08,Second Class,Cust-8730,Fernando Watson,Home Office,West,Furniture,Chairs,Open-Source Executive Database,2115.76,3,0.26,460.19
Ca-716665,2025-02-10,2025-04-21,Standard Class,Cust-1374,Jessica Schmidt,Consumer,East,Office Supplies,Paper,Polarized Foreground Internet Solution,2809.8,6,0.02,-87.43
Ca-167719,2025-03-13,2025-04-18,Same Day,Cust-9318,Angela Ellis,Corporate,South,Technology,Machines,Quality-Focused Next Generation Graphic Interface,4070.17,7,0.28,577.59
Ca-262343,2023-04-15,2025-05-05,First Class,Cust-4959,Rebecca Hall,Consumer,West,Furniture,Bookcases,Universal Foreground Solution,2052.67,3,0.42,933.45
Ca-317791,2024-07-26,2025-04-18,Same Day,Cust-5813,Michelle Miller,Home Office,South,Office Supplies,Labels,Function-Based Intangible Circuit,2799.17,8,0.31,230.01
Ca-157723,2023-05-02,2025-04-18,Standard Class,Cust-4114,Laura Smith,Home Office,Central,Furniture,Chairs,Down-Sized Global Knowledge User,4757.82,8,0.1,974.37
Ca-473450,2024-09-30,2025-04-14,First Class,Cust-8844,Kevin Robbins,Corporate,West,Technology,Accessories,Mandatory Fault-Tolerant Implementation,1320.37,2,0.1,-24.3
Ca-827352,2024-08-31,2025-05-06,Second Class,Cust-8276,Robert Webb,Home Office,South,Office Supplies,Labels,Assimilated Clear-Thinking Extranet,231.17,4,0.02,232.65
Ca-711950,2024-02-23,2025-05-02,Same Day,Cust-3610,Wanda Wolfe,Home Office,West,Technology,Copiers,Virtual Foreground Knowledge User,1879.11,5,0.38,565.7
Ca-842466,2024-04-27,2025-05-08,Same Day,Cust-6021,Candace Norman,Corporate,Central,Furniture,Chairs,Focused Zero-Defect Workforce,229.45,5,0.31,806.33
Ca-884703,2025-01-14,2025-04-24,First Class,Cust-9582,Cory Hardy,Home Office,West,Office Supplies,Art,Operative Fault-Tolerant Success,4550.36,9,0.47,292.14
Ca-563079,2023-10-10,2025-04-19,Second Class,Cust-5260,Peter Compton,Corporate,Central,Furniture,Bookcases,Cross-Platform Holistic Infrastructure,4214.26,9,0.36,819.35
Ca-317473,2024-05-10,2025-04-15,First Class,Cust-3657,Mr. Nicholas Rogers,Corporate,East,Technology,Copiers,Mandatory 4Thgeneration Budgetary Management,446.64,6,0.38,-99.13
Ca-271924,2024-12-20,2025-04-27,First Class,Cust-5385,Aaron Nelson,Corporate,South,Furniture,Furnishings,Ameliorated Web-Enabled Infrastructure,478.33,9,0.35,541.67
Ca-972787,2023-05-24,2025-04-10,First Class,Cust-1841,Marcus Booth,Consumer,West,Furniture,Bookcases,Ameliorated Full-Range Parallelism,3148.22,2,0.36,45.65
Ca-267514,2024-02-18,2025-04-19,Second Class,Cust-8604,Michael Thompson,Home Office,South,Furniture,Chairs,Secured Global Info-Mediaries,436.98,5,0.11,735.17
Ca-622597,2023-04-18,2025-04-23,First Class,Cust-6017,Brian Vazquez,Home Office,Central,Office Supplies,Storage,Cross-Platform 4Thgeneration Policy,4418.47,7,0.05,51.88
Ca-413166,2024-12-27,2025-04-13,First Class,Cust-4155,Anna Page,Home Office,Central,Technology,Phones,Proactive Static Support,4078.98,6,0.06,167.12
Ca-642913,2023-10-15,2025-05-05,Same Day,Cust-6792,Monique Hoover,Consumer,East,Technology,Phones,Pre-Emptive Executive Approach,2970.26,8,0.34,111.73
Ca-632829,2023-09-01,2025-04-14,Second Class,Cust-6040,Brian Elliott,Corporate,East,Office Supplies,Storage,Programmable Interactive Monitoring,643.3,6,0.38,939.39
Ca-670523,2024-01-14,2025-05-01,Second Class,Cust-7853,Kurt Robles,Corporate,South,Technology,Copiers,Managed Exuding Toolset,4402.42,5,0.01,374.44
Ca-913481,2023-12-13,2025-05-05,Second Class,Cust-3120,Mario Poole,Consumer,Central,Office Supplies,Binders,Distributed Real-Time Model,2814.49,2,0.1,-83.44
Ca-328268,2024-07-06,2025-04-22,Same Day,Cust-6705,Dr. Luis Mann,Corporate,Central,Office Supplies,Art,Automated Scalable Local Area Network,1300.3,3,0.5,848.77
Ca-623861,2024-03-08,2025-04-15,Same Day,Cust-5292,Steven Sawyer Phd,Consumer,West,Office Supplies,Storage,Self-Enabling Full-Range Concept,41.6,6,0.38,570.74
Ca-853130,2024-06-15,2025-04-21,Second Class,Cust-3164,Ryan Richard,Home Office,South,Furniture,Chairs,Multi-Channeled National Structure,1948.91,8,0.15,310.66
Ca-176600,2025-01-19,2025-04-19,Standard Class,Cust-3678,Michele Weiss,Corporate,Central,Technology,Copiers,Advanced Leadingedge Alliance,3067.65,4,0.25,766.07
Ca-139383,2024-04-13,2025-04-20,Second Class,Cust-9833,Tonya Todd,Corporate,South,Technology,Computers,Fundamental Mission-Critical Graphic Interface,3374.44,5,0.49,722.64
Ca-734083,2024-02-19,2025-04-20,Standard Class,Cust-5560,Sarah Alexander,Consumer,East,Office Supplies,Paper,Compatible Object-Oriented Firmware,297.52,9,0.26,812.28
Ca-383027,2024-02-11,2025-04-10,Standard Class,Cust-6822,Rodney Hall,Consumer,East,Technology,Copiers,Self-Enabling Multi-Tasking Local Area Network,4020.72,4,0.46,759.58
Ca-836830,2023-11-24,2025-04-18,First Class,Cust-8561,Morgan Vasquez,Corporate,East,Furniture,Bookcases,Multi-Channeled Fresh-Thinking Portal,160.84,5,0.13,848.67
Ca-457076,2024-09-12,2025-04-13,Second Class,Cust-2000,Jessica Diaz,Home Office,West,Technology,Copiers,Reduced Fresh-Thinking Matrix,864.79,9,0.09,57.07
Ca-105708,2024-11-26,2025-04-21,First Class,Cust-3806,Jamie Case,Corporate,Central,Technology,Machines,Inverse Responsive Strategy,4838.58,1,0.29,666.68
Ca-337476,2023-10-17,2025-04-24,Same Day,Cust-6787,Susan Adams,Home Office,West,Office Supplies,Art,Optional Zero Administration Approach,2765.58,2,0.46,654.81
Ca-253075,2024-06-27,2025-04-28,Second Class,Cust-9800,Manuel Cannon,Corporate,South,Technology,Phones,Automated Heuristic Open System,4192.0,4,0.04,319.85
Ca-661032,2025-01-16,2025-04-12,Same Day,Cust-8832,Juan Santos,Corporate,West,Furniture,Furnishings,Customer-Focused Reciprocal Monitoring,134.14,3,0.28,806.97
Ca-635731,2025-03-07,2025-05-06,Same Day,Cust-7540,Lindsay Blanchard,Consumer,West,Office Supplies,Art,Universal Logistical Conglomeration,1789.01,8,0.28,222.02
